"No.","Time","Source","Destination","Protocol","Length","Info"
"541","67.913997622","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data, Application Data"
"543","67.914954372","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data, Application Data"
"545","67.915715356","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"547","67.916478584","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"549","67.917227460","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"553","67.920053619","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"555","67.922268961","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","5608","Application Data, Application Data, Application Data, Application Data"
"556","67.922269321","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","993","Application Data, Application Data"
"560","68.039728480","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","184","Application Data"
"562","68.314983048","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","173","Application Data"
"564","68.414504575","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2407:30c0:100:522:5a5c:ed6b:59ce:7174","TLSv1.2","118","Application Data"
"565","68.483956550","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","184","Application Data"
"568","68.904175659","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","173","Application Data"
"570","69.078967156","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","184","Application Data"
"573","70.472957262","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","695","Application Data"
"575","70.606323623","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","184","Application Data"
"577","70.861324531","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","794","Application Data"
"579","70.861624358","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1419","Application Data"
"581","70.861877186","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TCP","1468","443  >  48128 [ACK] Seq=402041 Ack=3198 Win=31488 Len=1380 TSval=233738754 TSecr=3372144413 [TCP segment of a reassembled PDU]"
"583","70.866971623","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","8368","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"584","70.866971812","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","4228","Application Data, Application Data, Application Data"
"587","70.873802137","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","5608","Application Data, Application Data, Application Data"
"588","70.873802314","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","9668","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"591","70.873868497","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","9748","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"592","70.873868553","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","9748","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"595","70.873912968","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","9748","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"596","70.873913026","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","9748","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"599","70.873947630","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","9748","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"600","70.873947701","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"603","70.875047198","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","8368","Application Data, Application Data, Application Data, Application Data, Application Data"
"605","70.880508349","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","9748","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"606","70.880508431","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","9748","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"609","70.880615448","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","9748","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"610","70.880615506","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","6988","Application Data, Application Data, Application Data, Application Data, Application Data"
"613","70.881118328","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data, Application Data"
"614","70.881118449","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"617","70.882434228","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","4906","Application Data, Application Data, Application Data, Application Data"
"619","70.972011916","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","173","Application Data"
"621","71.271071743","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","184","Application Data"
"623","72.265003992","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","173","Application Data"
"625","73.104616599","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","695","Application Data"
"627","73.180325019","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","184","Application Data"
"629","73.258399646","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","792","Application Data"
"631","73.259202851","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TCP","1468","443  >  48128 [ACK] Seq=534443 Ack=3805 Win=31488 Len=1380 TSval=233741193 TSecr=3372147045 [TCP segment of a reassembled PDU]"
"633","73.260520899","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1228","Application Data, Application Data"
"635","73.261342302","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TCP","1468","443  >  48128 [ACK] Seq=536963 Ack=3805 Win=31488 Len=1380 TSval=233741195 TSecr=3372147045 [TCP segment of a reassembled PDU]"
"637","73.262282127","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"639","73.263015397","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"641","73.264023867","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"643","73.264857402","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"645","73.266014645","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"647","73.266873910","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"649","73.267813506","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"651","73.268593285","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"653","73.269433106","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"657","73.271074191","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"659","73.271874299","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"661","73.273532028","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"663","73.274357138","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"665","73.276861906","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data, Application Data"
"667","73.277935532","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data, Application Data"
"669","73.278960998","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2768","Application Data, Application Data"
