"No.","Time","Source","Destination","Protocol","Length","Info"
"1408","146.258677690","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=704005 Ack=496 Win=501 Len=1428 TSval=731481423 TSecr=2688413593 [TCP segment of a reassembled PDU]"
"1409","146.260633498","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [ACK] Seq=705433 Ack=496 Win=501 Len=1428 TSval=731481426 TSecr=2688413593 [TCP segment of a reassembled PDU]"
"1410","146.260666583","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=706861 Win=8260 Len=0 TSval=2688413611 TSecr=731481423"
"1411","146.260891390","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=706861 Ack=496 Win=501 Len=1428 TSval=731481426 TSecr=2688413593 [TCP segment of a reassembled PDU]"
"1412","146.263038694","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [ACK] Seq=708289 Ack=496 Win=501 Len=1428 TSval=731481429 TSecr=2688413593 [TCP segment of a reassembled PDU]"
"1413","146.263058353","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=709717 Win=8260 Len=0 TSval=2688413614 TSecr=731481426"
"1414","146.266694863","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=709717 Ack=496 Win=501 Len=1428 TSval=731481429 TSecr=2688413593 [TCP segment of a reassembled PDU]"
"1415","146.267378835","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TLSv1.2","2944","Application Data [TCP segment of a reassembled PDU]"
"1416","146.267512026","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=714001 Win=8260 Len=0 TSval=2688413618 TSecr=731481429"
"1417","146.268379678","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [ACK] Seq=714001 Ack=496 Win=501 Len=1428 TSval=731481434 TSecr=2688413600 [TCP segment of a reassembled PDU]"
"1418","146.268909060","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=715429 Ack=496 Win=501 Len=1428 TSval=731481434 TSecr=2688413600 [TCP segment of a reassembled PDU]"
"1419","146.268930014","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=716857 Win=8260 Len=0 TSval=2688413619 TSecr=731481434"
"1420","146.271020499","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=716857 Ack=496 Win=501 Len=1428 TSval=731481437 TSecr=2688413600 [TCP segment of a reassembled PDU]"
"1421","146.271512485","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [ACK] Seq=718285 Ack=496 Win=501 Len=1428 TSval=731481438 TSecr=2688413600 [TCP segment of a reassembled PDU]"
"1422","146.271529870","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=719713 Win=8260 Len=0 TSval=2688413622 TSecr=731481437"
"1423","146.273567409","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=719713 Ack=496 Win=501 Len=1428 TSval=731481438 TSecr=2688413600 [TCP segment of a reassembled PDU]"
"1424","146.274074052","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [ACK] Seq=721141 Ack=496 Win=501 Len=1428 TSval=731481440 TSecr=2688413607 [TCP segment of a reassembled PDU]"
"1425","146.274136714","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=722569 Win=8260 Len=0 TSval=2688413625 TSecr=731481438"
"1426","146.276952683","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=722569 Ack=496 Win=501 Len=1428 TSval=731481440 TSecr=2688413607 [TCP segment of a reassembled PDU]"
"1427","146.277454363","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [ACK] Seq=723997 Ack=496 Win=501 Len=1428 TSval=731481442 TSecr=2688413611 [TCP segment of a reassembled PDU]"
"1428","146.277466453","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=725425 Win=8260 Len=0 TSval=2688413628 TSecr=731481440"
